QuestionID,Question,DocumentID,DocumentTitle,SentenceID,Sentence,Label,Cosine Similarity
Q1829,what are the catholic gifts of the holy spirit,D1730,Seven gifts of the Holy Spirit,D1730-2,"They are: wisdom, understanding, wonder and awe (fear of the Lord) , counsel, knowledge, fortitude, and piety (reverence).",1,0.11180339887498948
Q1831,where do you find iodine,D1732,Iodine,D1732-6,"Iodine is found on Earth mainly as the highly water-soluble iodide ion, I?, which concentrates it in oceans and brine pools .",1,0.12909944487358058
Q1832,what are lobbying groups,D1733,Lobbying,D1733-0,"Lobbying (also lobby) is the act of attempting to influence decisions made by officials in the government , most often legislators or members of regulatory agencies .",1,0.5202659817144719
Q1832,what are lobbying groups,D1733,Lobbying,D1733-1,"Lobbying is done by many different types of people and organized groups, including individuals in the private sector , corporations , fellow legislators or government officials, or advocacy groups (interest groups).",1,0
Q1834,who played the drums in the band cream back in 1968,D1735,Cream (band),D1735-1,"Cream were a 1960s British rock supergroup consisting of bassist/vocalist Jack Bruce , guitarist/vocalist Eric Clapton , and drummer Ginger Baker .",1,0.5488604301969738
Q1837,what president made decision to buy louisiana,D1738,Louisiana Purchase,D1738-8,The purchase of the territory of Louisiana took place during the presidency of Thomas Jefferson .,1,0.3268602252303067
Q1838,who sang cool jerk,D1739,Cool Jerk,D1739-0,Cool Jerk is a popular song written by Donald Storball and originally performed by The Capitols .,1,0.5598925109558544
Q1839,what is a league in the sea,D157,League (unit),D157-4,"In the context of nautical distances, the 3 mile (4.8 km) distance corresponds to how far an observer of average height (5'9"" or 1.78 m) can see when standing at sea level.",1,0.2802242691589025
Q1845,when will ie9 be released,D1744,Internet Explorer 9,D1744-1,"It was released to the public on March 14, 2011.",1,0.5916079783099616
Q1849,when did classification of races begin,D1748,Race (human classification),D1748-1,"First used to denote national affiliations, the term began to be used to relate to physical traits in the 17th century.",1,0.086710996952412
Q1850,when did lucy stone died,D1749,Lucy Stone,D1749-0,"Lucy Stone (August 13, 1818 – October 19, 1893) was a prominent American abolitionist and suffragist , and a vocal advocate and organizer promoting rights for women .",1,0.36115755925730764
Q1851,what are stocks and bonds,D1750,Bond (finance),D1750-0,"In finance , a bond is an instrument of indebtedness of the bond issuer to the holders.",1,0.1386750490563073
Q1851,what are stocks and bonds,D1750,Bond (finance),D1750-7,"Bonds and stocks are both securities , but the major difference between the two is that (capital) stockholders have an equity stake in the company (i.e. they are owners), whereas bondholders have a creditor stake in the company (i.e. they are lenders).",1,0.299572344757639
Q1855,what states has the electric chair,D1754,Electric chair,D1754-8,"As of 2010, electrocution is an optional form of execution in Alabama , Florida , South Carolina and Virginia .",1,0.40201512610368484
Q1858,when did germans enter paris in ww2,D1757,Liberation of Paris,D1757-0,The Liberation of Paris (also known as the Battle for Paris) took place during World War II from 19 August 1944 until the surrender of the occupying German garrison on 25 August.,1,0.181848241863327
Q1859,who wrote the song feelin alright,D1758,Feelin' Alright,D1758-0,"Feelin' Alright? also known as ""Feeling Alright"" is a song written by Dave Mason of the English rock band Traffic from their eponymous 1968 album, Traffic .",1,1.0
Q1864,what are loan originations,D1762,Loan origination,D1762-0,"Loan origination is the process by which a borrower applies for a new loan , and a lender processes that application.",1,0.6915640748081247
Q1864,what are loan originations,D1762,Loan origination,D1762-3,Loan origination is a specialized version of new account opening for financial services organizations.,1,0.2514778453847726
Q1866,When did the New Deal start,D1764,New Deal,D1764-3,The New Deal was a series of economic programs enacted in the United States between 1933 and 1936.,1,0.3149183286488868
Q1872,what year did aerosmith i dont want to miss a thing,D1769,I Don't Want to Miss a Thing,D1769-0,I Don't Want to Miss a Thing is a song performed by American rock band Aerosmith for the 1998 film Armageddon .,1,0.5500190982169268
Q1873,when did daylight savings time start,D1770,Daylight saving time,D1770-3,The modern idea of daylight saving was first proposed in 1895 by George Vernon Hudson and it was first implemented during the First World War .,1,0.3903600291794133
Q1874,What region of France is Montargis in?,D1771,Montargis,D1771-2,The town is located about south of Paris and east of Orléans in the Gâtinais .,1,0.47809144373375745
Q1877,what year lord of rings made?,D1774,The Lord of the Rings,D1774-2,"It was written in stages between 1937 and 1949, much of it during World War II .",1,0.06454972243679027
Q1885,what is  file based system,D1782,File system,D1782-0,"In computing , a file system (or filesystem) is a type of data store which can be used to store, retrieve and update a set of files .",1,0.31980107453341566
Q1887,What political conflicts marked the presidency of William Howard Taft?,D1784,William Howard Taft,D1784-9,"Abroad, Taft sought to further the economic development of nations in Latin America and Asia through "" Dollar Diplomacy "", and showed decisiveness and restraint in response to revolution in Mexico .",1,0.05590169943749474
Q1890,what temperature is a salt ice bath,D1787,Cooling bath,D1787-2,"A cooling bath, in laboratory chemistry (often but not always organic chemistry ) practice, is a liquid mixture which is used to maintain low temperatures, typically between 13 °C and ?196 °C.",1,0.21281413268968716
Q1893,when slavery abolished,D1790,Slavery in the United States,D1790-10,In January 1863 President Lincoln freed slaves in the Confederacy through the Emancipation Proclamation .,1,0.08164965809277261
Q1893,when slavery abolished,D1790,Slavery in the United States,D1790-11,"After the war, the Thirteenth Amendment , effective December 1865, abolished slavery throughout the entire United States, including the Border states and the Indian territories.",1,0.18257418583505539
Q1894,what produces primary xylem?,D773,Xylem,D773-2,"The word xylem is derived from the Greek word ????? (xylon), meaning ""wood""; the best-known xylem tissue is wood , though it is found throughout the plant.",1,0.23145502494313785
Q1897,what is a ti 82?,D1793,TI-82,D1793-0,The TI-82 is a graphing calculator made by Texas Instruments .,1,0.5916079783099616
Q1897,what is a ti 82?,D1793,TI-82,D1793-1,"The TI-82 was designed in 1993 as a stripped down, more user friendly version of the TI-85 , and as a replacement for the TI-81 .",1,0.7745966692414834
Q1912,who owned kansas before it became a state,D1806,Kansas,D1806-1,"It is named after the Kansas River which flows through it, which in turn was named after the Kansa Native American tribe, which inhabited the area.",1,0
Q1919,when did thomas jefferson become president,D1246,Thomas Jefferson,D1246-0,"Thomas Jefferson (April 13, 1743 (April 2, 1743 O.S. ) – July 4, 1826) was an American Founding Father , the principal author of the Declaration of Independence (1776) and the third President of the United States (1801–1809).",1,0.2645751311064591
Q1919,when did thomas jefferson become president,D1246,Thomas Jefferson,D1246-7,"Elected president in what Jefferson called the Revolution of 1800 , he oversaw the purchase of the vast Louisiana Territory from France (1803), and sent the Lewis and Clark Expedition (1804–1806) to explore the new west.",1,0.2
Q1920,who sang sun city,D1813,Sun City (song),D1813-0,"Sun City is a 1985 protest song written by Steven Van Zandt , produced by Van Zandt and Arthur Baker and recorded by Artists United Against Apartheid to convey opposition to the South African policy of apartheid .",1,0.7926290870042667
Q1923,who won the most nba championships,D1816,List of NBA players with most championships,D1816-0,Bill Russell won 11 championships with the Boston Celtics .,1,0.6069769786668839
Q1925,when did the word fuck begin,D763,Fuck,D763-3,"It is usually considered to be first attested to around 1475, but it may be considerably older.",1,0.48241815132442173
Q1942,when monopoly came out,D1833,History of the board game Monopoly,D1833-2,"The earliest known design was by the American, Elizabeth Magie , patented in 1904 but existing as early as 1902.",1,0.10127393670836667
Q1945,what state is Mn,D1836,Minnesota,D1836-0,Minnesota () is a U.S. state located in the Midwestern United States .,1,0.49613893835683387
Q1947,what naturally occurring isotopes does cobalt have,D1838,Isotopes of cobalt,D1838-0,"Naturally occurring cobalt (Co) is composed of 1 stable isotope , 59Co. 28 radioisotopes have been characterized with the most stable being 60Co with a half-life of 5.2714 years, 57Co with a half-life of 271.79 days, 56Co with a half-life of 77.27 days, and 58Co with a half-life of 70.86 days.",1,0.5773502691896257
Q1948,Who Moved My Cheese Synopsis,D1839,Who Moved My Cheese?,D1839-2,"It describes change in one's work and life, and four typical reactions to said change by two mice and two ""littlepeople"", during their hunt for cheese .",1,0.27144835701531844
Q1949,who replaced nikita khrushchev,D1840,Nikita Khrushchev,D1840-3,"Khrushchev's party colleagues removed him from power in 1964, replacing him with Leonid Brezhnev as First Secretary and Alexei Kosygin as Premier.",1,0.8086075400626399
Q1953,What Are Mnemonic Devices,D1843,Mnemonic,D1843-2,"A mnemonic (, with a silent ""m""), or mnemonic device, is any learning technique that aids information retention.",1,0.2849014411490949
Q1954,who passed no child left behind,D1844,No Child Left Behind Act,D1844-0,"President Bush signing the No Child Left Behind Act at Hamilton H.S. in Hamilton, Ohio .",1,0.3500700210070024
Q1962,What is a surveyors wheel,D1851,Surveyor's wheel,D1851-1,"A surveyor's wheel, also called a clickwheel, hodometer, waywiser, trundle wheel , measuring wheel, or perambulator is a device for measuring distance.",1,1.0
